country,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,avg_value
Sudan,SDN,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,4.462009179,4.415218412,4.367567568,4.697130712,5.006206041,5.53791187,7.409556974,7.289619439,7.223553578,7.135084719,6.796116505,6.41315261,6.141568355,5.842277182,6.035545883,6.085506729,5.75031044,5.353860294,5.693892184,6.24429129,6.794164302,6.802109852,6.588504089,7.030432182,7.742657507,8.090037408,8.215057173,8.456174201,8.256476464,8.304225294,8.3363334,6.242697053,5.701082855,5.299432421,5.184338187,4.627631795,8.865233766,8.445334928,8.506433274,8.340737867,8.301581589,6.44579943,6.41767752,5.917529662,5.556734196,5.057505194,4.527741365,4.496305856,4.50574782,5.134511309,0,0,0,0,0,0,0,0,0,0,0,0,6.401812158
Mali,MLI,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,5.120116309,6.611769799,6.049621406,6.884602353,6.635730439,7.723518092,7.61387793,7.738261423,6.426765826,5.390613633,5.199632176,4.826682676,4.062189882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.010144032,6.666210253,6.27134851,6.247367513,7.456549552,6.746891957,6.050821295,5.765085732,5.452973446,6.981283678,6.426121851,5.508177117,6.064296886,6.289779689,6.612924733,6.786425649,6.721309623,6.311369782
Botswana,BWA,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,11.58536585,7.859078591,8.204615988,6.736842105,5.670567057,5.87382161,5.892070485,5.90086546,5.606373562,5.962971868,6.662859318,6.754250386,6.114398422,6.391246549,5.04340018,4.40240131,6.060100167,6.789148845,5.92604114,5.043294746,5.042551687,5.544728496,5.484164267,5.114975805,4.951275841,4.770750175,4.826396512,4.876027389,4.308401383,4.875553146,5.323237407,5.614679582,5.679896114,6.218138708,5.563178689,5.626987325,5.84016042,6.057066481,5.705543083,5.554128172,4.949504722,7.102391339,8.528467094,7.681821076,8.469439529,8.499444492,7.731255714,8.073710814,7.993242245,7.848786671,7.24202392,6.50323632,6.173604194,6.147461526,6.103290718,5.670510694,5.564591021,6.241058534
St. Vincent and the Grenadines,VCT,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.302695267,7.511029144,8.173866442,7.63747963,8.005273492,8.080416475,7.717666367,9.494905918,8.72826532,7.919365611,8.08781069,8.261638594,8.688377943,6.953882186,7.383291669,8.00820808,7.718975978,7.635512105,6.94076557,6.898169873,6.550725255,5.754532748,5.190816539,5.214580966,5.809544169,4.880245632,4.867361966,4.971488092,5.108182898,4.365746621,4.919404104,4.285734217,4.686871228,4.908993598,4.375576145,4.182294246,4.292648384,4.685385397,4.795169971,4.991185137,4.952217856,4.878329693,4.08569742,3.934845596,4.110293839,6.132121513
Oman,OMN,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0.613496933,0.497512438,0.46728972,0.452488688,0.442477876,0.41322314,0.257731959,0.127064803,0.1,0.187265918,0.159872102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.682239372,4.379170156,5.726783355,8.783519974,8.633598746,8.871946789,8.619664731,8.620580503,11.26656476,10.75431192,10.48452191,11.57816489,10.04561825,10.46453094,9.932249685,9.407930504,8.631196202,8.916115687,7.914286703,8.495178421,9.09106412,8.02929792,8.356145702,9.12402522,6.129346572
Faroe Islands,FRO,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.944763397,7.260709292,6.579252458,7.654788903,7.354095266,6.803917407,6.346533504,5.669477874,5.422254078,5.093105263,5.08362416,5.462713971,5.38957771,5.267383257,5.435470678,4.919085283,6.071000563,6.383900214,5.318351269,6.171672511,5.616643821,6.675516089,6.904810077,7.152070841,6.124196579
Tonga,TON,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.470862077,5.30375771,5.755694792,6.341570868,6.732884374,6.078293032,4.174436423,4.016799307,3.944700188,5.149499392,4.783832182,4.400074494,4.097327606,4.476810793,5.116001046,5.125852836,4.453597181,4.408531103,4.544268795,8.114828638,7.555517884,7.568555772,7.873238903,7.392100035,8.042068272,8.87109888,8.378363816,7.872495251,7.876257901,7.668170653,7.328202635,6.955787356,7.058599387,6.703051322,6.537840806,6.008654353,5.829613418,5.852522138,6.181300274,6.235558693,6.026708221,6.037358972,5.95928083,5.798578349,5.168290721,5.606668857,5.188789572,6.06519779
Montenegro,MNE,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.280763142,11.55948143,10.40149138,8.758529078,8.729936764,8.192093197,7.765014203,5.101839704,5.13212895,4.531902684,4.55276488,4.971665787,4.07631424,4.043056303,3.880018115,4.08869912,3.735535677,3.847208631,3.983611866,3.718067729,4.110353118,3.852906774,5.83242649
Nepal,NPL,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,3.284541294,3.430308194,3.41387368,3.568938978,3.844708877,3.683850365,3.759230085,3.94444965,4.002407303,4.106808405,4.007000229,3.966885156,4.259259259,4.023920372,3.817240586,4.008393816,3.841505869,4.01123058,4.32464455,4.61030729,5.39003134,5.837700093,5.856194413,6.000832185,5.440858529,5.759263557,6.376362065,8.396064811,8.320715839,8.963125778,8.922094217,9.025643498,8.846648818,8.97040004,8.869534201,8.840859263,8.699294828,8.213423646,7.887760015,7.763964162,7.615216521,7.314045291,7.168186946,7.01090408,6.622367122,5.946139,5.396901505,5.785222834,5.750414306,5.61219116,5.356055555,4.888189626,4.855673994,4.906474539,4.981441388,4.474854392,4.66559835,5.76561671
Gambia,GMB,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,2.976567448,2.975495916,2.973760933,2.975557917,2.937127123,2.969432314,2.956081081,2.9296875,2.959121415,2.977190876,3.68441983,3.979155541,3.766741071,3.502807871,4.88069532,5.673139865,4.64975329,6.64950166,8.67684078,6.672734513,6.257778469,5.993721169,4.801699321,4.926553968,5.529760458,9.213470361,8.895895297,8.704322984,8.024792925,8.152714465,7.574464445,8.020239315,7.543534474,7.154046229,6.766691548,6.631611383,7.020899378,5.916642809,5.262075726,6.302016927,6.645413213,6.509075479,5.591328964,4.829974843,4.550839575,5.488714202,5.748159799,5.611202563,6.511781045,6.349254347,5.586257013,4.469292134,4.255461446,3.787177037,2.613383788,1.870702461,5.372799318
Greenland,GRL,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.482870109,7.942337458,8.31327582,6.976569352,5.82903987,6.099350899,4.732798537,4.343656769,5.309427495,5.188370324,5.069133592,4.363989719,4.059760435,4.574263185,2.535995199,5.12746099,3.569282538,3.438251605,0,5.21976855
New Caledonia,NCL,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.747491487,4.785938624,4.840687221,4.688575435,4.609972936,4.217178514,3.963849055,3.95550608,5.672233534,5.645462655,5.188140027,5.436740423,5.419594593,5.300090186,5.221706832,5.211129011,5.422603929,4.975433993,5.302472546,5.834446735,5.555496237,5.453193228,5.493866104,5.94504574,5.628372685,5.864833979,5.909088976,5.603776097,0,0,0,0,5.210461674
Albania,ALB,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.857952081,4.583428909,4.723942959,4.532522983,4.317845806,4.09904002,4.066542833,4.124160074,4.177557018,4.425844014,4.904925321,5.296790979,4.997797675,5.197580984,5.452125407,5.661897674,4.614457714,5.059801356,5.325788985,5.671519417,5.684427418,6.158147094,6.133261972,6.256195102,6.038043764,6.230621377,5.099700728
Somalia,SOM,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,3.048874946,2.870708681,2.703260302,2.545501388,2.397072231,2.257453083,4.144908616,4.981198248,5.522460938,7.097222177,8.245505036,8.892941076,7.353194071,6.60931462,6.784670936,5.059441537,6.635440657,4.69476744,3.679256476,4.956658877,4.455446216,4.226757198,4.889192721,4.484125795,4.500817186,4.744732519,5.175847707,4.987506627,5.094751926,4.343318814,4.427586525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.897094664
Ethiopia,ETH,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39524432,4.269014394,4.129561027,4.949100072,4.059936837,4.397054599,5.146067123,4.871669491,4.833418711,4.625179632,3.2210119,3.113509185,3.946225979,4.273618031,4.886131944,5.212365334,7.301088422,5.256874359,5.733774368,5.60524515,5.776228139,5.766490583,5.770037501,5.350705611,4.842961246,4.637738366,4.579682468,4.108135336,3.880255796,3.97390612,3.682551396,3.420060719,3.702189003,3.991325246,4.404619139,5.69139881,6.186588505,5.827616845,5.594368896,5.303280868,4.605303499,4.763939877
Iraq,IRQ,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,9.144514258,9.588531,9.8984555,8.672423888,10.22270902,10.13374486,5.522067688,6.808746194,7.243944307,8.340445871,7.213909078,5.628984884,4.515969488,6.368259172,7.640762267,8.019174392,8.938965975,9.858244847,11.98334698,11.76761364,13.59084406,13.2017503,3.681081419,3.198937143,2.869121628,2.655458517,1.484774584,1.393351329,1.005015502,0.652216662,0.861183074,0.875218459,0.908108148,1.476010091,1.521944531,1.026588151,1.761388714,1.320527376,1.541217513,1.631062342,1.722444067,2.61115151,2.269906805,2.821903293,2.721776318,2.297634844,1.877063816,2.175208425,2.252868877,2.174398743,2.031977718,2.137531496,2.708007753,2.054694658,4.741170022
Angola,AGO,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.646280794,3.445749994,4.378391184,6.259370843,3.222875779,2.890163321,3.873100814,3.661825665,3.999814529,4.681938309,3.912883549,3.612815774,3.39949164,3.461736807,5.109421549,4.541774035,4.167804733,4.403289533,4.827342652,4.763071572,5.685144803,6.752680742,6.580549657,6.059469233,6.137445405,6.909306124,5.168850565,4.650095911
Dominica,DMA,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.886964509,4.401864741,3.837091685,4.00290653,5.239558981,6.289630015,6.018275791,4.761765132,5.057309634,5.251934683,5.05354115,5.158792916,5.571923104,5.517964182,5.876702171,6.386480157,6.427623243,5.610736751,5.693393235,5.673048899,5.869913333,6.627149602,6.249511582,6.864955518,7.106853193,8.673565799,5.249530714,4.620551924,3.995973523,4.139776782,3.475402343,2.355489811,2.318818629,2.361755904,2.656770922,3.078060342,3.094247064,3.037962066,3.988383482,2.61726935,1.916644771,2.474831095,2.253580838,2.886776653,2.502857066,4.580758663
Sierra Leone,SLE,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,5.716440449,5.746007012,5.611483967,6.116389549,6.093494949,5.431990017,5.524732154,5.966705211,5.983865566,5.494217655,5.280763602,5.145451828,5.264161993,5.327041247,5.16939203,4.809923589,4.86369537,5.954960532,6.4973512,6.484195938,5.513830372,0,0,3.774528386,2.824792354,5.544602507,4.323785904,5.038135464,6.818496368,9.493675238,9.395517298,8.63507589,8.084542974,4.790236899,3.830016731,2.967448978,3.345756484,3.547331915,3.225204038,2.758912605,2.596840305,2.488797083,2.621069184,2.470317161,2.436938248,2.128059428,2.177330168,2.254230489,2.017635715,1.641227274,1.532608562,1.768628824,1.820707878,1.968343549,2.099095274,1.951559878,1.884905711,2.169006891,4.364668855
Aruba,ABW,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.517766497,2.510121457,2.47702407,2.794028849,3.59922179,4.10155085,4.276642121,4.425455581,4.777452856,5.622224975,6.187926136,6.565528161,6.665992072,6.670858715,4.206256837,2.860428051,4.205887336,1.991732536,3.262543518,3.439091273,3.585011312,3.688822318,3.734056007,3.129640614,0,0,0,4.053969331
Libya,LBY,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125864985,5.92415229,5.686848278,5.056675063,4.669734894,4.595146767,4.559267079,5.038202389,3.958882247,3.709224729,2.311160445,2.963994181,4.565298689,4.140789519,3.655243371,2.806782515,2.801653516,2.913187829,0,0,4.026783821
Vanuatu,VUT,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9024395,3.951185355,3.667568298,3.85620915,3.180454351,3.25730627,3.941062871,3.979328165,4.778067885,5.001209482,5.069382274,4.866204664,4.749833222,4.352777426,4.102395799,4.359652992,4.346581762,4.410958904,4.0751756,4.406972225,4.46622149,4.513768329,4.495731057,4.204853227,4.104098894,4.034017107,3.798553815,3.612351114,3.109758403,2.557506306,2.94354775,4.987999261,4.333502649,3.758769018,3.41460693,3.496065093,2.834653577,2.508647455,2.903392385,2.776564919,0,0,0,3.927734374
Macao,MAC,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.043334,10.31675132,8.048115904,7.28716734,6.647429732,6.511701123,6.668276945,7.304841624,7.334505427,7.447258548,6.00413703,5.280310706,4.644201551,3.703356679,3.122722373,2.865209135,2.085962438,1.421972379,0.984550048,0.551334752,0.456610186,0.461632085,0.396853346,0.415492251,0.570740712,0.595264525,0.571832259,0.53867165,0.559109375,0.826946052,0.85131263,3.790890456
Kiribati,KIR,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.772151899,1.295635753,1.335135135,1.407894737,1.43,1.545238095,0.275,0.402173913,0.340425532,0.18627451,0.4,0.3625,0.68,6.663606557,6.116923077,6.163188406,5.8316,5.973815789,5.342705882,5.139340659,4.796442308,5.099065421,4.428103448,4.410737705,3.941534321,4.060850221,4.433159218,4.739055049,4.637275261,5.477559979,5.21400408,4.809445617,5.644099091,5.821855437,4.985126523,4.529244702,4.696676066,3.863735825,4.213609715,4.30803126,4.447388962,3.79590561,4.353077224,0,3.706269604
Andorra,AND,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.830854431,3.451746698,3.43814817,3.615787889,3.655047886,3.476748213,3.435046622,3.398816388,3.576934384,3.612316813,3.699789802,3.660604015,3.723835042,3.838156155,3.676873663,3.706089854,3.74112486,3.748832726,3.610284486,3.673689514,3.733569332,0,3.63353795
Grenada,GRD,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.010282201,1.93987353,1.853294253,2.452119274,2.305591119,3.542934458,3.007323826,3.479879402,3.84922054,3.619110955,3.808431521,4.080531867,4.078935269,4.260959196,4.292058224,4.752152172,4.165402958,4.381204917,4.586109801,4.61397033,4.54802493,4.582895638,4.750430163,4.534634438,4.507645286,4.365931627,3.888498303,3.361388539,2.895809372,3.383492046,3.594188511,3.313655454,3.315354459,3.453041447,3.377424822,3.246825077,3.380658821,3.420897584,3.419120925,3.353300098,3.080603026,3.116606024,3.37198336,3.128971113,3.313783572,3.595212232
Marshall Islands,MHL,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.513744562,2.093171143,1.889416521,2.367021392,3.122761024,3.359162339,3.824320673,4.180476716,1.888479606,2.489120475,3.049042504,2.211358431,2.741379413,4.715176352,4.306245195,3.762236191,5.255677529,6.155490355,3.171194329,4.561220829,4.152961996,3.717954154,4.931831,3.27007344,2.100418936,3.393197404
St. Lucia,LCA,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.110172874,4.434965207,3.762556435,3.554684606,3.362954748,3.477246727,3.39748323,3.029153337,2.539389852,2.906845206,3.146045987,3.005571617,2.914287033,1.976627199,2.788473083,3.205982205,3.225777459
Djibouti,DJI,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95812435,2.782301739,2.735558076,2.835573147,3.101527096,3.315832272,3.7029574,4.430832558,0,3.10783833
Liberia,LBR,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.452974828,2.375816777,1.873074434,2.25552139,4.024637681,4.127260274,4.093556747,3.95002185,2.95900927,2.808246606,2.606441441,2.277035029,0,0,0,0,0,0,0,0,0,0,2.983633027
Maldives,MDV,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29908872,4.881767017,4.694870456,3.658793412,3.208346262,3.250292622,2.573765511,2.287710848,2.580529047,2.624527275,2.118382157,1.984973239,1.917146543,2.051002556,2.136181145,2.124299277,2.044894532,2.495990706,1.937401728,2.835261213
Bahamas,BHS,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.292586545,3.804106128,4.800781702,4.359440335,4.262807245,4.110647438,3.532691747,4.27179274,2.346676437,1.996130668,2.734299253,2.887400065,2.21211542,2.525570984,2.412602352,2.686827258,2.391167321,2.521822518,2.295085673,2.098612958,2.092775367,2.127625855,2.191560457,2.945758127,2.583595259,2.64135074,2.42625549,3.020803407,2.7294944,2.045344079,1.140015766,1.391824321,1.686205235,2.774720403
South Sudan,SSD,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.838673419,2.610020805,2.331123774,2.063109892,2.715971552,4.017251079,2.675835618,3.534277011,0,0,0,0,0,0,2.723282894
Isle of Man,IMN,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.590714929,3.198568053,2.654664939,2.679866242,2.410218788,2.080770624,2.159804289,2.142831592,0,0,2.614679932
Antigua and Barbuda,ATG,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.410338311,3.791964809,3.757254323,3.992588175,3.782575974,3.914898461,3.701088294,3.545871304,3.219414903,2.83539575,2.616198068,2.315637154,2.337658001,2.51819728,2.270473086,2.059255523,1.824951383,1.690271826,1.713009893,1.623545501,1.642297039,1.668515484,1.688950762,1.631409107,1.740156387,1.817330126,1.904621865,1.855617794,1.791455467,1.817838621,1.694480103,1.588455851,2.061215321,2.1563829,2.246371621,2.109967715,2.739262236,2.754958095,2.682962647,2.727403978,2.490702756,2.474602461,2.302725433,2.430698207,2.319966566,2.427976368
Tuvalu,TUV,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.078283945,3.210513183,3.392130258,2.591258914,2.424283124,3.879252387,3.346507895,4.085150644,4.206799425,4.8487534,0.688461538,0.721481481,0.805806452,1.148333333,0.891935484,0.787666667,0.840625,0.738235294,1,1.027777778,1.088571429,1.026315789,0,0,0,0,0,0,0,0,0,0,2.083097428
Hong Kong,HKG,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.590576007,4.055203756,3.52821656,3.105193173,2.996926988,2.807541825,2.639769422,1.960616833,1.845167782,1.730546122,1.711954747,1.580724038,1.502165622,1.410275896,1.233846828,1.113965008,1.077813441,1.026428301,0.972374903,1.032253801,0.953953122,0.91700056,1.990568852
Timor-Leste,TLS,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.533698332,2.498494586,2.574599027,2.626356363,2.501804314,2.452008029,2.508227458,2.06842009,1.685304616,1.385927498,1.009286928,0.909574746,0.792456541,0.721293971,0.774307492,0.969133398,1.092488112,1.550825954,1.683541369,1.833272479,1.531547659,0.75407189,1.657120039
Turks and Caicos Islands,TCA,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.394780858,2.966677148,2.82480961,2.77120201,2.329927504,2.058530452,1.721075813,1.874181389,1.58716359,1.909778465,1.253545855,0.998985167,0.701715301,0.727091449,0.741912088,0.691456049,0.630247217,0.625901708,0.563342071,0.520705019,0.670464415,0.656821622,1.464559764
Palau,PLW,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.782822673,3.321438882,4.542332042,1.879864799,0.872227825,0.798097587,0.754694816,0.722331128,0.916261986,0.850296604,0.801966194,0.856579441,0.982637297,1.046729969,1.003807675,0.943636063,0.938652363,0.980392157,1.017901018,1.039799211,1.07185391,1.101928375,1.328466001
Sint Maarten,SXM,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.527810933,1.156003853,0.939377389,0.785105428,0.771288453,0.694076039,0.651664323,0,0,0,0,0.932189488
Bermuda,BMU,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.108038537,2.135436403,1.709412938,1.742233544,1.647653229,0,0,0,0,0.855449206,0.703756924,0.597959797,0.51712437,0.480075734,0.514175208,0.431063531,0.463659127,0.487269749,0.516039343,0.336380217,0.346443825,0.91718657
Cayman Islands,CYM,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782115167,0.824566379,0.828842009,0.822761545,0.758182602,0.754645358,0.782351407,0.793861988,0.82645191,0.831096148,0.859683817,0.849127891,0.891116944,0.893338401,0.909395945,0,0.827169167
Micronesia,FSM,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375586854,0,0,0,0,0,0,0,0,0,0,0,1.360440446,1.155148359,1.403548338,1.502240339,1.425544141,1.590376548,1.852256849,1.747422451,1.607689923,1.370527315,0.531440747,0.356588004,0.369216223,0.399171408,0.410190214,0.420786269,0.429230046,0.396273538,0.363350466,0.366616218,0.41884433,0.557145316,0.528108899,0.492371476,0.48815534,0.495147059,0.5092705,0.818667415
Bulgaria,BGR,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Channel Islands,CHI,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comoros,COM,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gibraltar,GIB,"Manufacturing,0value0added0(%0of0GDP)",NV.IND.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
